UF,Municí­pio,Registro,Protocolo,COBRADE,Status,População,DH_Mortos,DH_Feridos,DH_Enfermos,DH_Desabrigados,DH_Desalojados,DH_Desaparecidos,DH_Outros Afetados
RS,Santa Tereza,21/11/2023,RS-F-4317251-13214-20231118,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,1717,0,0,0,2,309,0,1240
RS,Santa Tereza,05/09/2023,RS-F-4317251-12100-20230904,12100 - Inundações,Registro,1717,0,0,0,0,0,0,0
RS,Santa Tereza,07/09/2023,RS-F-4317251-13214-20230904,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,1717,0,2,0,120,322,0,250
RS,Santa Tereza,28/08/2023,RS-F-4317251-13213-20230823,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,1717,0,0,0,0,32,0,181
RS,Santa Tereza,09/07/2020,RS-F-4317251-12100-20200707,12100 - Inundações,Reconhecido,1717,0,0,0,0,210,0,320
RS,Santa Tereza,20/10/2017,RS-F-4317251-13215-20171019,13215 - Tempestade Local/Convectiva - Vendaval,Registro,1717,0,0,0,0,0,0,0
RS,Santa Tereza,12/06/2017,RS-F-4317251-13214-20170607,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,1717,0,0,0,0,0,0,1540
RS,Santa Tereza,27/10/2016,RS-F-4317251-12100-20161016,12100 - Inundações,Registro,1717,0,0,0,3,15,0,0
RS,Santa Tereza,16/10/2015,RS-F-4317251-12100-20151008,12100 - Inundações,Reconhecido,1717,0,0,0,0,3,0,0
RS,Santa Tereza,12/11/2013,RS-F-4317251-13213-20131110,13213 - Tempestade Local/Convectiva - Granizo,Registro,1717,0,0,0,0,0,0,0
RS,Santa Tereza,13/11/2013,RS-F-4317251-12100-20130825,12100 - Inundações,Registro,1717,0,0,0,0,0,0,200
RS,Santa Tereza,21/07/2011,RS-A-4317251-12100-20110721,12100 - Inundações,Reconhecido,1717,0,0,0,72,0,0,0
RS,Santa Tereza,09/07/2010,RS-P-4317251-12200-20100709,12200 - Enxurradas,Registro,1717,0,0,0,0,0,0,0
RS,Santa Tereza,04/01/2010,RS-A-4317251-12200-20100104,12200 - Enxurradas,Reconhecido,1717,0,0,0,0,0,0,0
RS,Santa Tereza,12/09/2009,RS-A-4317251-12100-20090912,12100 - Inundações,Registro,1717,0,0,0,29,0,0,0
RS,Santa Tereza,26/10/2008,RS-A-4317251-12100-20081026,12100 - Inundações,Registro,1717,0,0,0,122,30,0,45
RS,Santa Tereza,10/07/2007,RS-A-4317251-12200-20070710,12200 - Enxurradas,Registro,1717,1,0,0,120,70,0,60
RS,Santa Tereza,20/07/2001,RS-P-4317251-12200-20010720,12200 - Enxurradas,Registro,1717,0,0,0,0,0,0,0
RS,Santa Vitória do Palmar,28/01/2025,RS-F-4317301-13214-20250120,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,31002,0,0,0,0,25,0,1475
RS,Santa Vitória do Palmar,10/05/2024,RS-F-4317301-13214-20240508,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,31002,0,0,0,25,60,0,30917
RS,Santa Vitória do Palmar,27/03/2024,RS-F-4317301-13214-20240320,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,31002,0,0,0,0,0,0,31002
RS,Santa Vitória do Palmar,02/10/2023,RS-F-4317301-13214-20231002,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,31002,0,0,0,0,0,0,0
RS,Santa Vitória do Palmar,05/10/2023,RS-F-4317301-13214-20230926,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,31002,0,0,0,0,0,0,31002
RS,Santa Vitória do Palmar,16/09/2019,RS-F-4317301-13213-20190916,13213 - Tempestade Local/Convectiva - Granizo,Registro,31002,0,0,0,0,0,0,1250
RS,Santa Vitória do Palmar,27/02/2019,RS-F-4317301-13215-20190223,13215 - Tempestade Local/Convectiva - Vendaval,Registro,31002,0,0,0,0,0,0,28000
RS,Santa Vitória do Palmar,22/09/2017,RS-F-4317301-13214-20170914,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,31002,0,0,0,0,20,0,0
RS,Santa Vitória do Palmar,07/11/2016,RS-F-4317301-13112-20161029,13112 - Ciclones - Marés de Tempestade (Ressacas),Registro,31002,0,0,0,0,20,0,640
RS,Santa Vitória do Palmar,19/04/2016,RS-F-4317301-13214-20160419,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,31002,0,0,0,0,0,0,3000
RS,Santa Vitória do Palmar,29/04/2014,RS-F-4317301-12300-20140228,12300 - Alagamentos,Reconhecido,31002,0,0,0,0,0,0,500
RS,Santa Vitória do Palmar,25/04/2002,RS-A-4317301-12100-20020425,12100 - Inundações,Registro,31002,0,0,0,5,0,0,0
RS,Santa Vitória do Palmar,22/07/1977,RS-O-4317301-12100-19770722,12100 - Inundações,Registro,31002,0,0,0,0,0,0,0
RS,Santana da Boa Vista,03/12/2024,RS-F-4317004-13211-20241201,13211 - Tempestade Local/Convectiva - Tornados,Registro,8244,0,0,0,0,20,0,0
RS,Santana da Boa Vista,06/12/2024,RS-F-4317004-13214-20241201,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,8244,0,0,0,0,1,0,79
RS,Santana da Boa Vista,03/05/2024,RS-F-4317004-13214-20240429,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,8244,0,0,0,4,0,0,8240
RS,Santana da Boa Vista,29/09/2023,RS-F-4317004-13214-20230926,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,8244,0,0,0,0,0,0,3500
RS,Santana da Boa Vista,08/02/2023,RS-F-4317004-13213-20230208,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,8244,0,0,0,0,20,0,528
RS,Santana da Boa Vista,15/01/2019,RS-F-4317004-12200-20190113,12200 - Enxurradas,Registro,8244,1,0,0,0,0,0,0
RS,Santana da Boa Vista,09/06/2017,RS-F-4317004-13214-20170608,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,8244,0,0,0,0,0,0,1200
RS,Santana da Boa Vista,07/06/2017,RS-F-4317004-13214-20170527,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,8244,0,0,0,0,0,0,0
RS,Santana da Boa Vista,10/12/2012,RS-J-4317004-13213-20121210,13213 - Tempestade Local/Convectiva - Granizo,Registro,8244,0,0,0,0,0,0,0
RS,Santana da Boa Vista,26/09/2009,RS-A-4317004-13213-20090926,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,8244,0,0,0,0,163,0,0
RS,Santana da Boa Vista,22/10/2008,RS-A-4317004-13215-20081022,13215 - Tempestade Local/Convectiva - Vendaval,Registro,8244,0,0,0,0,90,0,0
RS,Santana da Boa Vista,27/03/2007,RS-A-4317004-13215-20070327,13215 - Tempestade Local/Convectiva - Vendaval,Registro,8244,0,0,0,13,0,0,0
RS,Santana da Boa Vista,01/12/2002,RS-A-4317004-13215-20021201,13215 - Tempestade Local/Convectiva - Vendaval,Registro,8244,0,0,0,0,0,0,0
RS,Santana da Boa Vista,05/09/1997,RS-P-4317004-13213-19970905,13213 - Tempestade Local/Convectiva - Granizo,Registro,8244,0,0,0,0,0,0,0
RS,Santana da Boa Vista,03/11/1993,RS-P-4317004-13215-19931103,13215 - Tempestade Local/Convectiva - Vendaval,Registro,8244,0,0,0,0,0,0,0
RS,Santana da Boa Vista,06/05/1993,RS-P-4317004-12200-19930506,12200 - Enxurradas,Registro,8244,0,0,0,0,0,0,0
RS,Santana da Boa Vista,16/04/1992,RS-P-4317004-12100-19920416,12100 - Inundações,Registro,8244,0,0,0,0,0,0,0
RS,Santana da Boa Vista,15/09/1972,RS-P-4317004-12100-19720915,12100 - Inundações,Registro,8244,0,0,0,0,0,0,0
RS,Santiago,04/05/2024,RS-F-4317400-13214-20240430,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,49082,0,0,0,6,12,0,49280
RS,Santiago,21/09/2023,RS-F-4317400-13214-20230913,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,49082,0,0,0,0,0,0,49082
RS,Santiago,23/01/2019,RS-F-4317400-12200-20190117,12200 - Enxurradas,Registro,49082,0,0,0,0,50,0,0
RS,Santiago,23/10/2015,RS-F-4317400-13213-20151021,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,49082,0,0,0,4,1000,0,20000
RS,Santiago,16/10/2015,RS-F-4317400-13213-20151013,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,49082,0,0,0,0,0,0,5040
RS,Santiago,29/10/2014,RS-F-4317400-13215-20141019,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,49082,0,0,0,0,320,0,48762
RS,Santiago,30/09/2011,RS-A-4317400-13215-20110930,13215 - Tempestade Local/Convectiva - Vendaval,Registro,49082,0,0,0,46,90,0,0
RS,Santiago,23/02/2010,RS-D-4317400-12200-20100223,12200 - Enxurradas,Registro,49082,0,0,0,0,0,0,0
RS,Santiago,03/12/2009,RS-A-4317400-12200-20091203,12200 - Enxurradas,Reconhecido,49082,0,0,0,0,0,0,0
RS,Santiago,02/03/2003,RS-A-4317400-13215-20030302,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,49082,0,0,0,100,10,0,0
RS,Santiago,10/05/1984,RS-P-4317400-12200-19840510,12200 - Enxurradas,Registro,49082,0,0,0,0,0,0,0
RS,Santiago,15/09/1972,RS-P-4317400-12100-19720915,12100 - Inundações,Registro,49082,0,0,0,0,0,0,0
RS,Santo Ângelo,07/05/2024,RS-F-4317509-13214-20240502,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,76304,0,0,0,0,0,0,76304
RS,Santo Ângelo,25/01/2024,RS-F-4317509-13214-20240117,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,76304,0,0,0,0,0,0,15000
RS,Santo Ângelo,23/12/2023,RS-F-4317509-13214-20231215,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,76304,0,0,0,0,5,0,12000
RS,Santo Ângelo,08/09/2023,RS-F-4317509-12300-20230904,12300 - Alagamentos,Reconhecido,76304,0,0,0,0,0,0,1000
RS,Santo Ângelo,15/12/2022,RS-F-4317509-12300-20221210,12300 - Alagamentos,Registro,76304,0,0,0,0,0,0,120
RS,Santo Ângelo,17/09/2020,RS-F-4317509-13215-20200916,13215 - Tempestade Local/Convectiva - Vendaval,Registro,76304,0,0,0,0,0,0,0
RS,Santo Ângelo,18/09/2019,RS-F-4317509-13213-20190916,13213 - Tempestade Local/Convectiva - Granizo,Registro,76304,0,0,0,0,0,0,0
RS,Santo Ângelo,18/01/2019,RS-F-4317509-12300-20190117,12300 - Alagamentos,Registro,76304,0,0,0,0,0,0,400
RS,Santo Ângelo,25/09/2018,RS-F-4317509-12200-20180924,12200 - Enxurradas,Registro,76304,0,0,0,0,0,0,0
RS,Santo Ângelo,04/09/2018,RS-F-4317509-12200-20180903,12200 - Enxurradas,Registro,76304,0,0,0,0,1,0,19
RS,Santo Ângelo,02/01/2018,RS-F-4317509-12200-20180101,12200 - Enxurradas,Registro,76304,0,0,0,0,0,0,0
RS,Santo Ângelo,18/11/2017,RS-F-4317509-13213-20171117,13213 - Tempestade Local/Convectiva - Granizo,Registro,76304,0,0,0,0,0,0,0
RS,Santo Ângelo,13/10/2017,RS-F-4317509-13213-20171011,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,76304,0,0,0,0,16,0,20000
RS,Santo Ângelo,03/10/2017,RS-F-4317509-13215-20171001,13215 - Tempestade Local/Convectiva - Vendaval,Registro,76304,0,0,0,0,0,0,780
RS,Santo Ângelo,27/05/2017,RS-F-4317509-12200-20170527,12200 - Enxurradas,Reconhecido,76304,0,0,0,0,16,0,4500
RS,Santo Ângelo,17/12/2015,RS-F-4317509-12200-20151214,12200 - Enxurradas,Reconhecido,76304,0,0,0,9,0,0,11991
RS,Santo Ângelo,03/11/2014,RS-F-4317509-13213-20141017,13213 - Tempestade Local/Convectiva - Granizo,Registro,76304,0,0,0,0,0,0,8
RS,Santo Ângelo,21/07/2014,RS-F-4317509-12200-20140601,12200 - Enxurradas,Reconhecido,76304,0,0,0,0,0,0,12285
RS,Santo Ângelo,15/12/2003,RS-P-4317509-13215-20031215,13215 - Tempestade Local/Convectiva - Vendaval,Registro,76304,0,0,0,0,0,0,0
RS,Santo Ângelo,10/11/2002,RS-A-4317509-12200-20021110,12200 - Enxurradas,Registro,76304,0,0,0,0,0,0,0
RS,Santo Ângelo,02/06/1992,RS-P-4317509-12100-19920602,12100 - Inundações,Registro,76304,0,0,0,0,0,0,0
RS,Santo Ângelo,21/09/1989,RS-P-4317509-12100-19890921,12100 - Inundações,Registro,76304,0,0,0,0,0,0,0
RS,Santo Ângelo,11/08/1983,RS-P-4317509-12200-19830811,12200 - Enxurradas,Registro,76304,0,0,0,0,0,0,0
RS,Santo Ângelo,22/07/1977,RS-O-4317509-12100-19770722,12100 - Inundações,Registro,76304,0,0,0,0,0,0,0
RS,Santo Ângelo,15/09/1972,RS-P-4317509-12100-19720915,12100 - Inundações,Registro,76304,0,0,0,0,0,0,0
RS,Santo Antônio da Patrulha,09/05/2024,RS-F-4317608-13214-20240429,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,39679,0,0,0,0,0,0,9886
RS,Santo Antônio da Patrulha,26/03/2024,RS-F-4317608-13214-20240321,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,39679,0,0,0,0,0,0,0
RS,Santo Antônio da Patrulha,22/01/2024,RS-F-4317608-13215-20240116,13215 - Tempestade Local/Convectiva - Vendaval,Não reconhecido,39679,0,0,0,0,0,0,154
RS,Santo Antônio da Patrulha,11/01/2024,RS-F-4317608-13214-20231117,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,39679,0,0,0,0,0,0,0
RS,Santo Antônio da Patrulha,11/01/2024,RS-F-4317608-13214-20231112,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,39679,0,0,0,0,18,0,0
RS,Santo Antônio da Patrulha,18/10/2023,RS-F-4317608-13214-20231016,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,39679,0,0,0,0,20,0,0
RS,Santo Antônio da Patrulha,04/10/2023,RS-F-4317608-13214-20230926,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,39679,0,0,0,0,23,0,0
RS,Santo Antônio da Patrulha,19/06/2023,RS-F-4317608-13214-20230615,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,39679,0,0,0,20,1000,0,38679
RS,Santo Antônio da Patrulha,23/03/2023,RS-F-4317608-12300-20230308,12300 - Alagamentos,Registro,39679,0,0,0,0,0,0,13
RS,Santo Antônio da Patrulha,24/09/2021,RS-F-4317608-13214-20210919,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,39679,0,0,0,0,9,0,1104
RS,Santo Antônio da Patrulha,05/10/2020,RS-F-4317608-13214-20201003,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,39679,0,0,0,0,0,0,0
RS,Santo Antônio da Patrulha,15/10/2015,RS-F-4317608-13213-20151014,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,39679,0,0,0,500,400,0,19600
RS,Santo Antônio da Patrulha,23/09/2013,RS-F-4317608-12100-20130825,12100 - Inundações,Registro,39679,0,0,0,0,18,0,0
RS,Santo Antônio da Patrulha,06/02/2011,RS-A-4317608-12200-20110206,12200 - Enxurradas,Reconhecido,39679,0,0,0,0,17,0,0
RS,Santo Antônio da Patrulha,15/11/2010,RS-A-4317608-13213-20101115,13213 - Tempestade Local/Convectiva - Granizo,Registro,39679,0,17,3,0,31,0,0
RS,Santo Antônio da Patrulha,19/11/2009,RS-A-4317608-13215-20091119,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,39679,0,0,0,870,5531,0,0
RS,Santo Antônio da Patrulha,03/05/2008,RS-A-4317608-13215-20080503,13215 - Tempestade Local/Convectiva - Vendaval,Registro,39679,0,0,0,0,500,0,0
RS,Santo Antônio das Missões,19/06/2024,RS-F-4317707-13215-20240618,13215 - Tempestade Local/Convectiva - Vendaval,Registro,11210,0,0,0,0,0,0,520
RS,Santo Antônio das Missões,01/06/2017,RS-F-4317707-13214-20170531,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,11210,0,0,0,0,0,0,5500
RS,Santo Antônio das Missões,25/04/2017,RS-F-4317707-13214-20170425,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,11210,0,0,0,0,0,0,600
RS,Santo Antônio das Missões,11/04/2017,RS-F-4317707-13214-20170409,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,11210,0,0,0,0,0,0,3000
RS,Santo Antônio das Missões,13/11/2014,RS-F-4317707-13214-20141024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,11210,0,0,0,0,0,0,3000
RS,Santo Antônio das Missões,15/01/2010,RS-D-4317707-12200-20100115,12200 - Enxurradas,Registro,11210,0,0,0,0,0,0,0
