CD_MUN_2,area_risco_km2,NM_MUN_2,SIGLA_UF,CD_MUN,area_municipio_km2,perc_area_em_risco
4103107,828.3258171198344,Bocaiúva do Sul,PR,4103107,828.3258171198378,99.99999999999959
4103156,176.13325076996475,Bom Jesus do Sul,PR,4103156,176.13342619905532,99.99990039988754
4103206,322.9520643589476,Bom Sucesso,PR,4103206,322.95206435894517,100.00000000000075
4103222,195.96367246411248,Bom Sucesso do Sul,PR,4103222,195.96367246411234,100.00000000000007
4103305,334.626319201371,Borrazópolis,PR,4103305,334.6263192013709,100.00000000000004
4103354,343.35720322247494,Braganey,PR,4103354,343.3572032224742,100.00000000000023
4103370,291.0449446275908,Brasilândia do Sul,PR,4103370,291.04494462759095,99.99999999999994
4103404,185.92723622306315,Cafeara,PR,4103404,185.92723622305923,100.0000000000021
4103453,274.91838878642847,Cafelândia,PR,4103453,274.9183887864256,100.00000000000104
4103479,335.4006541689982,Cafezal do Sul,PR,4103479,335.4006541689962,100.0000000000006
4103503,141.9462904439647,Califórnia,PR,4103503,141.94629044396453,100.00000000000011
4103602,366.8826097164077,Cambará,PR,4103602,366.8826097164079,99.99999999999996
4103701,495.8484714536076,Cambé,PR,4103701,495.8484714536073,100.00000000000007
4103800,164.91193517415275,Cambira,PR,4103800,164.91193517415178,100.00000000000058
4103909,796.7631759107314,Campina da Lagoa,PR,4103909,796.7631759107328,99.99999999999983
4103958,448.7038714824822,Campina do Simão,PR,4103958,448.7038714824837,99.99999999999967
4104006,541.0438724153693,Campina Grande do Sul,PR,4104006,541.0438724360207,99.99999999618304
4104055,433.88639670791014,Campo Bonito,PR,4104055,433.88639670791093,99.99999999999982
4104105,305.1992611243284,Campo do Tenente,PR,4104105,305.19926112432796,100.00000000000016
4104204,1246.5401668497561,Campo Largo,PR,4104204,1246.5401668497536,100.0000000000002
4104253,276.06222437707663,Campo Magro,PR,4104253,276.06222437707635,100.00000000000011
4104303,749.8899706211542,Campo Mourão,PR,4104303,749.889970621153,100.00000000000017
4104402,1511.6018197433616,Cândido de Abreu,PR,4104402,1511.601819743363,99.99999999999991
4104428,1513.5297455849163,Candói,PR,4104428,1513.5297455849184,99.99999999999987
4104451,583.5596405657406,Cantagalo,PR,4104451,583.559640565741,99.99999999999993
4104501,419.0373460285749,Capanema,PR,4104501,419.039387188739,99.99951289539206
4104600,280.0689012855368,Capitão Leônidas Marques,PR,4104600,280.06890128553715,99.99999999999987
4104659,650.8926581407977,Carambeí,PR,4104659,650.8926581407972,100.00000000000009
4104709,452.4880411415405,Carlópolis,PR,4104709,452.488041141539,100.00000000000033
4104808,2091.30336210062,Cascavel,PR,4104808,2091.303362100634,99.99999999999932
4104907,2537.0356143386184,Castro,PR,4104907,2537.0356143386216,99.99999999999987
4105003,580.4723955968494,Catanduvas,PR,4105003,580.4723955968499,99.99999999999993
4105102,372.1226521878984,Centenário do Sul,PR,4105102,372.12265218789685,100.00000000000043
4105201,1344.9580827750813,Cerro Azul,PR,4105201,1344.9580827750833,99.99999999999984
4105300,1179.4569612530781,Céu Azul,PR,4105300,1179.456961253076,100.00000000000017
4105409,959.979222576827,Chopinzinho,PR,4105409,959.9792225768276,99.99999999999994
4105508,811.8625798701501,Cianorte,PR,4105508,811.862579870149,100.00000000000013
4105607,403.1017532047308,Cidade Gaúcha,PR,4105607,403.10175320473235,99.99999999999962
4105706,703.8721000772858,Clevelândia,PR,4105706,703.8721000772854,100.00000000000007
4105805,198.15283716785999,Colombo,PR,4105805,198.1528371887242,99.99999998947064
4105904,407.78609540289295,Colorado,PR,4105904,407.78609540289193,100.00000000000024
4106001,536.8039646152677,Congonhinhas,PR,4106001,536.8039646152674,100.00000000000004
4106100,205.09958961507448,Conselheiro Mairinck,PR,4106100,205.09958961507448,100.0
4106209,299.7808744679664,Contenda,PR,4106209,299.7808744679665,99.99999999999997
4106308,529.177977220862,Corbélia,PR,4106308,529.1779772208627,99.99999999999987
4106407,636.0349019643971,Cornélio Procópio,PR,4106407,636.0349019643958,100.00000000000023
4106456,1557.015088008048,Coronel Domingos Soares,PR,4106456,1557.0150880080494,99.99999999999991
4106506,684.5916997600258,Coronel Vivida,PR,4106506,684.5916997600284,99.99999999999962
4106555,164.41310931552138,Corumbataí do Sul,PR,4106555,164.4131093155214,99.99999999999997
4106571,161.87744887443665,Cruzeiro do Iguaçu,PR,4106571,161.87744887443665,100.0
4106605,776.0677503043627,Cruzeiro do Oeste,PR,4106605,776.0677503043637,99.99999999999987
4106704,259.2160762958196,Cruzeiro do Sul,PR,4106704,259.2160762958178,100.00000000000071
4106803,1479.75811555042,Cruz Machado,PR,4106803,1479.7581155504167,100.00000000000023
4106852,312.5527262414017,Cruzmaltina,PR,4106852,312.5527262414004,100.0000000000004
4106902,436.097099262376,Curitiba,PR,4106902,436.0970992623771,99.99999999999974
4107009,577.1825070189011,Curiúva,PR,4107009,577.1825070188984,100.00000000000047
4107108,242.92524201804937,Diamante do Norte,PR,4107108,242.925242018051,99.99999999999933
4107124,347.30601454773637,Diamante do Sul,PR,4107124,347.3060145477361,100.00000000000009
4107157,309.109132676222,Diamante D'Oeste,PR,4107157,309.1091326762219,100.00000000000003
4107207,418.69286027513965,Dois Vizinhos,PR,4107207,418.69286027513937,100.00000000000007
4107256,420.63100564300464,Douradina,PR,4107256,420.6310056430034,100.00000000000028
4107306,118.3269530191123,Doutor Camargo,PR,4107306,118.32695301911214,100.00000000000013
4107405,192.22050705108398,Enéas Marques,PR,4107405,192.2205070510833,100.00000000000036
4107504,467.6505043057345,Engenheiro Beltrão,PR,4107504,467.6505043057327,100.0000000000004
4107520,141.28642029168373,Esperança Nova,PR,4107520,141.2864202916833,100.00000000000031
4107538,120.96889762786462,Entre Rios do Oeste,PR,4107538,120.96904771028765,99.99987593320286
4107546,326.49745596866507,Espigão Alto do Iguaçu,PR,4107546,326.4974559686642,100.00000000000027
4107553,289.3014562488384,Farol,PR,4107553,289.3014562488386,99.99999999999994
4107603,716.6184022135217,Faxinal,PR,4107603,716.6184022135222,99.99999999999993
4107652,116.99846920308941,Fazenda Rio Grande,PR,4107652,116.99846920308954,99.99999999999989
4107702,234.21591138622617,Fênix,PR,4107702,234.21591138622517,100.00000000000043
4107736,407.1167462710697,Fernandes Pinheiro,PR,4107736,407.11674627107,99.99999999999993
4107751,129.98108015375524,Figueira,PR,4107751,129.98108015375524,100.0
4107801,191.2000158810503,Floraí,PR,4107801,191.2000158810492,100.00000000000055
4107850,255.73711906907303,Flor da Serra do Sul,PR,4107850,255.73711906907343,99.99999999999984
4107900,158.29886413350454,Floresta,PR,4107900,158.29886413350533,99.9999999999995
4108007,247.06968082471747,Florestópolis,PR,4108007,247.06968082471795,99.9999999999998
4108106,83.090636204993,Flórida,PR,4108106,83.090636204993,100.0
4108205,275.9164289698103,Formosa do Oeste,PR,4108205,275.91642896981114,99.99999999999969
4108304,609.2052089644201,Foz do Iguaçu,PR,4108304,609.2099027634022,99.99922952680829
4108320,321.8985505397831,Francisco Alves,PR,4108320,321.89855053978357,99.99999999999986
4108403,735.1801804686119,Francisco Beltrão,PR,4108403,735.1801804686145,99.99999999999964
4108452,235.48918813660754,Foz do Jordão,PR,4108452,235.48918813660768,99.99999999999994
4108502,1072.0780050410835,General Carneiro,PR,4108502,1072.0780050410833,100.00000000000003
4108551,131.08594872537805,Godoy Moreira,PR,4108551,131.08594872537842,99.99999999999972
4108601,564.2269120077948,Goioerê,PR,4108601,564.2269120077952,99.99999999999993
4108650,702.8257087718637,Goioxim,PR,4108650,702.8257087718654,99.99999999999976
4108700,314.46050440691283,Grandes Rios,PR,4108700,314.46050440691306,99.99999999999993
4108809,563.7436105313009,Guaíra,PR,4108809,563.7449807608708,99.99975694159298
4108908,494.0430563101369,Guairaçá,PR,4108908,494.04305631013244,100.00000000000088
4108957,245.10105853327286,Guamiranga,PR,4108957,245.10105853327232,100.00000000000023
4109005,189.47463028928402,Guapirama,PR,4109005,189.47463028928357,100.00000000000024
4109104,201.18646901234683,Guaporema,PR,4109104,201.186469012346,100.0000000000004
4109203,211.82736596715176,Guaraci,PR,4109203,211.82736596715446,99.99999999999872
4109302,1238.5217243147663,Guaraniaçu,PR,4109302,1238.521724314767,99.99999999999994
4109401,3170.588120009295,Guarapuava,PR,4109401,3170.588120009281,100.00000000000044
4109500,2019.3809620705033,Guaraqueçaba,PR,4109500,2019.3824927863634,99.99992419881497
4109609,1331.1816497615418,Guaratuba,PR,4109609,1331.1822569171657,99.99995438974486
4109658,502.39909810927077,Honório Serpa,PR,4109658,502.39909810927287,99.99999999999957
4109708,899.8099268054713,Ibaiti,PR,4109708,899.8099268054698,100.00000000000016
4109757,145.4638732286462,Ibema,PR,4109757,145.46387322864686,99.99999999999956
4109807,298.0798456080805,Ibiporã,PR,4109807,298.0798456080825,99.99999999999933
4109906,675.2557459502185,Icaraíma,PR,4109906,675.2557459502196,99.99999999999983
4110003,165.08226210207434,Iguaraçu,PR,4110003,165.08226210207476,99.99999999999974
4110052,106.9486789634723,Iguatu,PR,4110052,106.94867896347293,99.99999999999942
4110078,331.1797980042844,Imbaú,PR,4110078,331.17979800428515,99.99999999999977
4110102,757.5956246915424,Imbituva,PR,4110102,757.5956246915409,100.0000000000002
4110201,937.1243762543293,Inácio Martins,PR,4110201,937.1243762543277,100.00000000000017
4110300,194.78440421922855,Inajá,PR,4110300,194.78440421922818,100.0000000000002
4110409,122.64939006459421,Indianópolis,PR,4110409,122.64939006459343,100.00000000000064
4110508,902.0436193312012,Ipiranga,PR,4110508,902.0436193312003,100.00000000000011
4110607,647.9015690852619,Iporã,PR,4110607,647.901569085264,99.99999999999969
4110656,81.54282506617572,Iracema do Oeste,PR,4110656,81.54282506617547,100.00000000000031
4110706,1000.7758002683463,Irati,PR,4110706,1000.7758002683505,99.99999999999957
4110805,570.7186646465253,Iretama,PR,4110805,570.7186646465233,100.00000000000036
4110904,194.45695183598608,Itaguajé,PR,4110904,194.45695183598465,100.00000000000074
4110953,330.8506423854386,Itaipulândia,PR,4110953,330.8516441532745,99.99969721539742
4111001,207.68857931992088,Itambaracá,PR,4111001,207.68857931992065,100.00000000000011
4111100,243.9460933329827,Itambé,PR,4111100,243.94609333298357,99.99999999999966
4111209,254.05767457083664,Itapejara d'Oeste,PR,4111209,254.05767457083672,99.99999999999997
4111258,323.8159852760954,Itaperuçu,PR,4111258,323.815985276095,100.00000000000013
4111308,128.88960296841992,Itaúna do Sul,PR,4111308,128.88960296842012,99.99999999999984
4111407,608.6026551810213,Ivaí,PR,4111407,608.6026551810218,99.99999999999993
4111506,437.30169059729843,Ivaiporã,PR,4111506,437.3016905972961,100.00000000000054
4111555,410.1738308983801,Ivaté,PR,4111555,410.17383089838256,99.9999999999994
4111605,96.70248074665962,Ivatuba,PR,4111605,96.70248074665946,100.00000000000016
4111704,139.55199051811945,Jaboti,PR,4111704,139.55199051812008,99.99999999999956
4111803,603.8103718197599,Jacarezinho,PR,4111803,603.8103718197614,99.99999999999976
4111902,475.3721737303142,Jaguapitã,PR,4111902,475.37217373031547,99.99999999999973
4112009,1456.467815447862,Jaguariaíva,PR,4112009,1456.4678154478631,99.99999999999993
4112108,187.72968384566008,Jandaia do Sul,PR,4112108,187.72968384566002,100.00000000000003
4112207,335.71091971818197,Janiópolis,PR,4112207,335.71091971818316,99.99999999999964
4112306,188.15684984417712,Japira,PR,4112306,188.156849844177,100.00000000000007
4112405,165.2305879889835,Japurá,PR,4112405,165.2305879889845,99.9999999999994
4112504,413.6463617406978,Jardim Alegre,PR,4112504,413.64636174069545,100.00000000000055
4112603,128.5783938610289,Jardim Olinda,PR,4112603,128.57839386103092,99.99999999999844
4112702,159.37162883054052,Jataizinho,PR,4112702,159.37162883053745,100.00000000000193
4112751,247.50709397012244,Jesuítas,PR,4112751,247.50709397012204,100.00000000000016
4112801,289.7965593512306,Joaquim Távora,PR,4112801,289.79655935123253,99.99999999999933
4112900,321.4036006228954,Jundiaí do Sul,PR,4112900,321.4036006228935,100.00000000000058
4112959,354.4256581131926,Juranda,PR,4112959,354.4256581131917,100.00000000000027
4113007,210.9575165325696,Jussara,PR,4113007,210.95751653256949,100.00000000000004
4113106,193.43054944494915,Kaloré,PR,4113106,193.43054944494935,99.9999999999999
4113205,2098.29839363418,Lapa,PR,4113205,2098.2983936341852,99.99999999999974
4113254,559.5998422461026,Laranjal,PR,4113254,559.5998422461007,100.00000000000036
4113304,673.911088009424,Laranjeiras do Sul,PR,4113304,673.911088009422,100.00000000000031
4113403,345.4022382495778,Leópolis,PR,4113403,345.4022382495781,99.99999999999993
4113429,151.56390062074854,Lidianópolis,PR,4113429,151.5639006207504,99.99999999999878
4113452,347.10115072076775,Lindoeste,PR,4113452,347.10115072076763,100.00000000000003
4113502,722.577599503163,Loanda,PR,4113502,722.5775995031652,99.9999999999997
4113601,241.03093048723898,Lobato,PR,4113601,241.03093048723971,99.99999999999969
4113700,1654.3485720170604,Londrina,PR,4113700,1654.348572017059,100.00000000000009
4113734,917.1640025097853,Luiziana,PR,4113734,917.1640025097863,99.99999999999989
4113759,199.3403008235113,Lunardelli,PR,4113759,199.3403008235124,99.99999999999946
4113809,121.15125605222026,Lupionópolis,PR,4113809,121.15125605222079,99.99999999999957
4113908,761.1524663058341,Mallet,PR,4113908,761.1524663058319,100.00000000000028
4114005,788.2589426453685,Mamborê,PR,4114005,788.258942645369,99.99999999999994
4114104,294.1628182365153,Mandaguaçu,PR,4114104,294.1628182365153,100.0
4114203,336.0415535994473,Mandaguari,PR,4114203,336.0415535994472,100.00000000000004
4114302,380.2078918882008,Mandirituba,PR,4114302,380.2078918881987,100.00000000000055
4114351,215.790147924404,Manfrinópolis,PR,4114351,215.79014792440418,99.99999999999993
4114401,1055.8777238142732,Mangueirinha,PR,4114401,1055.8777238142734,99.99999999999997
4114500,571.5366769632053,Manoel Ribas,PR,4114500,571.5366769632078,99.99999999999957
4114609,745.749441641944,Marechal Cândido Rondon,PR,4114609,745.7504712555022,99.99986193591585
4114708,486.26224810844826,Maria Helena,PR,4114708,486.26224810844815,100.00000000000003
4114807,475.842683591911,Marialva,PR,4114807,475.84268359191174,99.99999999999984
4114906,384.7884903076495,Marilândia do Sul,PR,4114906,384.78849030765014,99.99999999999983
4115002,232.38993578108264,Marilena,PR,4115002,232.38993578108332,99.99999999999972
4115101,433.20574550572496,Mariluz,PR,4115101,433.20574550572564,99.99999999999984
4115200,487.2732179470084,Maringá,PR,4115200,487.27321794700754,100.00000000000017
4115309,230.42202315557626,Mariópolis,PR,4115309,230.42202315557753,99.99999999999945
4115358,283.7933685748668,Maripá,PR,4115358,283.7933685748655,100.00000000000047
4115408,387.6517138350295,Marmeleiro,PR,4115408,387.6517138350288,100.0000000000002
4115457,504.05183230204625,Marquinho,PR,4115457,504.0518323020461,100.00000000000004
4115507,208.61659053307912,Marumbi,PR,4115507,208.61659053308043,99.99999999999937
4115606,639.7468512956473,Matelândia,PR,4115606,639.7468512956483,99.99999999999984
4115705,118.33183111678058,Matinhos,PR,4115705,118.33285158671556,99.99913762753006
4115739,394.69300775858176,Mato Rico,PR,4115739,394.693007758581,100.00000000000017
4115754,108.43458733509499,Mauá da Serra,PR,4115754,108.43458733509468,100.00000000000028
4115804,328.73054326396095,Medianeira,PR,4115804,328.73054326396,100.00000000000028
4115853,197.13643274223753,Mercedes,PR,4115853,197.13654198840857,99.9999445835004
4115903,221.7528398150365,Mirador,PR,4115903,221.75283981503742,99.99999999999959
4116000,90.36809288197733,Miraselva,PR,4116000,90.36809288197597,100.0000000000015
4116059,324.39763398317734,Missal,PR,4116059,324.39763398318007,99.99999999999916
4116109,353.81794366594437,Moreira Sales,PR,4116109,353.81794366594255,100.00000000000051
4116208,686.8398361132151,Morretes,PR,4116208,686.8398361132156,99.99999999999993
4116307,137.10901201032775,Munhoz de Melo,PR,4116307,137.10901201032814,99.99999999999972
4116406,185.8862401373007,Nossa Senhora das Graças,PR,4116406,185.88624013730026,100.00000000000023
4116505,131.3046870959755,Nova Aliança do Ivaí,PR,4116505,131.3046870959746,100.00000000000068
4116604,129.65748850049172,Nova América da Colina,PR,4116604,129.65748850049314,99.9999999999989
4116703,470.67416400217917,Nova Aurora,PR,4116703,470.674164002182,99.9999999999994
4116802,555.631129935816,Nova Cantu,PR,4116802,555.6311299358159,100.00000000000003
4116901,401.7468742742735,Nova Esperança,PR,4116901,401.7468742742753,99.99999999999956
4116950,208.48599681588752,Nova Esperança do Sudoeste,PR,4116950,208.4859968158875,100.00000000000003
4117008,283.8626170023023,Nova Fátima,PR,4117008,283.86261700230204,100.00000000000009
4117057,1210.5173749747346,Nova Laranjeiras,PR,4117057,1210.5173749747412,99.99999999999946
4117107,269.42850960950324,Nova Londrina,PR,4117107,269.4285096095033,99.99999999999997
4117206,136.36169585449827,Nova Olímpia,PR,4117206,136.36169585449773,100.0000000000004
4117214,76.99223838157528,Nova Santa Bárbara,PR,4117214,76.99223838157526,100.00000000000003
4117222,204.66448780702112,Nova Santa Rosa,PR,4117222,204.66448780702237,99.99999999999939
4117255,352.58214701044943,Nova Prata do Iguaçu,PR,4117255,352.5821470104504,99.99999999999972
4117271,545.9789973711094,Nova Tebas,PR,4117271,545.9789973711098,99.99999999999991
4117297,161.53673910090745,Novo Itacolomi,PR,4117297,161.536739100908,99.99999999999967
4117305,2432.4147503170702,Ortigueira,PR,4117305,2432.414750317065,100.0000000000002
4117404,176.52804977725697,Ourizona,PR,4117404,176.5280497772569,100.00000000000003
4117453,293.04267266983874,Ouro Verde do Oeste,PR,4117453,293.0426726698388,99.99999999999997
4117503,171.45690253827144,Paiçandu,PR,4117503,171.45690253827132,100.00000000000007
4117602,1558.8223853952147,Palmas,PR,4117602,1558.8223853952197,99.99999999999967
4117701,1472.929732360062,Palmeira,PR,4117701,1472.9297323600629,99.99999999999993
4117800,817.9574763876591,Palmital,PR,4117800,817.9574763876569,100.00000000000027
4117909,651.2427538283239,Palotina,PR,4117909,651.2427538283189,100.00000000000078
4118006,204.61313039686632,Paraíso do Norte,PR,4118006,204.61313039686573,100.00000000000028
4118105,348.7867787241987,Paranacity,PR,4118105,348.7867787242,99.99999999999962
4118204,825.8988074843983,Paranaguá,PR,4118204,825.8991572342768,99.99995765222964
4118303,175.95595890014027,Paranapoema,PR,4118303,175.95595890013783,100.00000000000139
4118402,1202.6123387265277,Paranavaí,PR,4118402,1202.6123387265297,99.99999999999983
4118451,135.6010187733014,Pato Bragado,PR,4118451,135.60154324692593,99.99961322444277
4118501,539.2065270169835,Pato Branco,PR,4118501,539.2065270169858,99.99999999999957
4118600,421.91895749326824,Paula Freitas,PR,4118600,421.9189574932677,100.00000000000011
4118709,363.8257037918793,Paulo Frontin,PR,4118709,363.8257037918787,100.00000000000016
4118808,468.7625727729283,Peabiru,PR,4118808,468.76257277292956,99.99999999999973
4118857,409.0730148919754,Perobal,PR,4118857,409.07301489197584,99.99999999999989
4118907,236.18857785309933,Pérola,PR,4118907,236.1885778530996,99.99999999999989
4119004,205.2787312273783,Pérola d'Oeste,PR,4119004,205.28039145047572,99.99919124126484
4119103,255.44292341463463,Piên,PR,4119103,255.44292341463404,100.00000000000024
4119152,61.047820130641455,Pinhais,PR,4119152,61.04782013064179,99.99999999999946
4119202,221.0637966246682,Pinhalão,PR,4119202,221.06379662466566,100.00000000000115
4119251,97.46676051576982,Pinhal de São Bento,PR,4119251,97.46676051576979,100.00000000000003
4119301,2002.986868750403,Pinhão,PR,4119301,2002.986868750408,99.99999999999976
4119400,1348.2484498867314,Piraí do Sul,PR,4119400,1348.2484498867395,99.99999999999939
4119509,227.73541545528582,Piraquara,PR,4119509,227.7354154552859,99.99999999999997
4119608,1664.7888227344752,Pitanga,PR,4119608,1664.788822734475,100.00000000000003
4119657,123.32329709243791,Pitangueiras,PR,4119657,123.32329709243723,100.00000000000055
4119707,356.24354789006554,Planaltina do Paraná,PR,4119707,356.2435478900661,99.99999999999984
4119806,346.2437191948451,Planalto,PR,4119806,346.24483691116006,99.99967718903046
4119905,2058.7011908454965,Ponta Grossa,PR,4119905,2058.7011908455106,99.99999999999932
4119954,201.17092534546606,Pontal do Paraná,PR,4119954,201.1715595107594,99.99968476394233
4120002,291.91772395803486,Porecatu,PR,4120002,291.91772395803434,100.00000000000017
4120101,186.97266806998152,Porto Amazonas,PR,4120101,186.97266806998155,99.99999999999999
4120150,361.13848708841306,Porto Barreiro,PR,4120150,361.1384870884124,100.0000000000002
4120200,217.68950432711463,Porto Rico,PR,4120200,217.68950432711708,99.99999999999888
4120309,213.21540937276993,Porto Vitória,PR,4120309,213.21540937276953,100.00000000000017
4120333,153.01047981495688,Prado Ferreira,PR,4120333,153.01047981495782,99.99999999999939
4120358,226.1411533908024,Pranchita,PR,4120358,226.14286095588193,99.99924491753916
4120408,155.8029699847366,Presidente Castelo Branco,PR,4120408,155.80296998473725,99.99999999999957
4120507,414.90330530927145,Primeiro de Maio,PR,4120507,414.9033053092699,100.00000000000038
4120606,2249.521324330414,Prudentópolis,PR,4120606,2249.5213243304097,100.00000000000017
4120655,321.9043919297289,Quarto Centenário,PR,4120655,321.9043919297288,100.00000000000004
4120705,112.92925980682723,Quatiguá,PR,4120705,112.92925980682683,100.00000000000036
4120804,181.03654455037187,Quatro Barras,PR,4120804,181.0365446207599,99.99999996111943
4120853,114.39252235670195,Quatro Pontes,PR,4120853,114.39252235670227,99.99999999999972
4120903,821.6157356249834,Quedas do Iguaçu,PR,4120903,821.6157356249836,99.99999999999997
4121000,914.7956002554743,Querência do Norte,PR,4121000,914.7956002554741,100.00000000000003
4121109,326.32202558145485,Quinta do Sol,PR,4121109,326.3220255814551,99.99999999999993
4121208,448.1545771539513,Quitandinha,PR,4121208,448.1545771539517,99.99999999999991
4121257,237.19800404486946,Ramilândia,PR,4121257,237.19800404486637,100.00000000000131
4121307,167.85231823612693,Rancho Alegre,PR,4121307,167.85231823612742,99.99999999999972
4121356,241.41942517502508,Rancho Alegre D'Oeste,PR,4121356,241.41942517502326,100.00000000000075
4121406,353.4254031502242,Realeza,PR,4121406,353.42540315022325,100.00000000000027
4121505,482.5237926168549,Rebouças,PR,4121505,482.52379261685365,100.00000000000027
4121604,425.3310406941784,Renascença,PR,4121604,425.3310406941788,99.99999999999991
4121703,1637.4555284884095,Reserva,PR,4121703,1637.4555284884088,100.00000000000004
4121752,834.6619142079817,Reserva do Iguaçu,PR,4121752,834.6619142079821,99.99999999999994
4121802,630.6847068521412,Ribeirão Claro,PR,4121802,630.6847068521392,100.00000000000031
4121901,375.367463775666,Ribeirão do Pinhal,PR,4121901,375.36746377566874,99.99999999999928
4122008,599.8250167789926,Rio Azul,PR,4122008,599.8250167789934,99.99999999999987
4122107,177.98595891535658,Rio Bom,PR,4122107,177.985958915357,99.99999999999976
4122156,681.569543183836,Rio Bonito do Iguaçu,PR,4122156,681.569543183838,99.9999999999997
4122172,376.44763956264194,Rio Branco do Ivaí,PR,4122172,376.4476395626417,100.00000000000007
4122206,813.6325939493673,Rio Branco do Sul,PR,4122206,813.6325939493681,99.9999999999999
4122305,605.5294138751965,Rio Negro,PR,4122305,605.5294138751934,100.00000000000051
4122404,459.4222857290458,Rolândia,PR,4122404,459.42228572904605,99.99999999999996
4122503,742.4094359240341,Roncador,PR,4122503,742.4094359240327,100.0000000000002
4122602,555.2282779353784,Rondon,PR,4122602,555.2282779353804,99.99999999999963
4122651,377.8466543395971,Rosário do Ivaí,PR,4122651,377.8466543395965,100.00000000000016
4122701,190.4724455486357,Sabáudia,PR,4122701,190.47244554863542,100.00000000000016
4122800,181.02249324350228,Salgado Filho,PR,4122800,181.02249324350294,99.99999999999963
4122909,201.00002263555658,Salto do Itararé,PR,4122909,201.00002263555714,99.99999999999972
4123006,312.736706218888,Salto do Lontra,PR,4123006,312.7367062188875,100.00000000000016
4123105,78.17470380286919,Santa Amélia,PR,4123105,78.17470380286962,99.99999999999946
4123204,105.2142494648332,Santa Cecília do Pavão,PR,4123204,105.21424946483359,99.99999999999963
4123303,442.02995821963265,Santa Cruz de Monte Castelo,PR,4123303,442.02995821962963,100.00000000000068
4123402,276.4084176953514,Santa Fé,PR,4123402,276.4084176953515,99.99999999999996
4123501,754.7089916425632,Santa Helena,PR,4123501,754.7109491647656,99.99974062623518
4123600,157.02549780297645,Santa Inês,PR,4123600,157.0254978029759,100.00000000000033
4123709,349.5224990133852,Santa Isabel do Ivaí,PR,4123709,349.52249901338433,100.00000000000024
4123808,321.19566199335617,Santa Izabel do Oeste,PR,4123808,321.1956619933566,99.99999999999986
4123824,126.81585768700297,Santa Lúcia,PR,4123824,126.81585768700278,100.00000000000016
4123857,837.1213911389003,Santa Maria do Oeste,PR,4123857,837.1213911389015,99.99999999999987
4123907,427.85904290603594,Santa Mariana,PR,4123907,427.85904290603753,99.99999999999962
4123956,259.98328807966584,Santa Mônica,PR,4123956,259.9832880796665,99.99999999999973
4124004,251.88455793613656,Santana do Itararé,PR,4124004,251.88455793613568,100.00000000000036
4124020,326.19741782090557,Santa Tereza do Oeste,PR,4124020,326.1974178209027,100.00000000000088
4124053,268.26455464448827,Santa Terezinha de Itaipu,PR,4124053,268.26455464448804,100.00000000000009
4124103,722.9007851637455,Santo Antônio da Platina,PR,4124103,722.9007851637465,99.99999999999986
4124202,219.14661721117915,Santo Antônio do Caiuá,PR,4124202,219.14661721117923,99.99999999999996
4124301,167.25793603852756,Santo Antônio do Paraíso,PR,4124301,167.25793603852722,100.0000000000002
4124400,325.6541298904911,Santo Antônio do Sudoeste,PR,4124400,325.6551637997458,99.9996825140917
4124509,280.3096467318081,Santo Inácio,PR,4124509,280.3096467318106,99.99999999999912
4124608,225.14506575444491,São Carlos do Ivaí,PR,4124608,225.1450657544443,100.00000000000028
4124707,824.8728728980864,São Jerônimo da Serra,PR,4124707,824.8728728980875,99.99999999999987
4124806,388.1281205752968,São João,PR,4124806,388.12812057529914,99.9999999999994
4124905,304.523575353411,São João do Caiuá,PR,4124905,304.52357535340997,100.00000000000033
4125001,353.5414378158183,São João do Ivaí,PR,4125001,353.5414378158177,100.00000000000017
4125100,721.6439273065993,São João do Triunfo,PR,4125100,721.6439273065997,99.99999999999993
4125209,379.598317072618,São Jorge d'Oeste,PR,4125209,379.59831707261884,99.99999999999977
4125308,315.20320657443744,São Jorge do Ivaí,PR,4125308,315.2032065744378,99.99999999999989
4125357,406.41401577614505,São Jorge do Patrocínio,PR,4125357,406.4140157761424,100.00000000000067
4125407,400.62614974966556,São José da Boa Vista,PR,4125407,400.6261497496672,99.99999999999959
4125456,182.41830368979984,São José das Palmeiras,PR,4125456,182.4183036898017,99.99999999999899
4125506,949.2686153952869,São José dos Pinhais,PR,4125506,949.2686153952864,100.00000000000007
4125555,95.40466724226567,São Manoel do Paraná,PR,4125555,95.40466724226543,100.00000000000024
4125605,1343.8206636936975,São Mateus do Sul,PR,4125605,1343.8206636936975,100.0
4125704,851.9227431588652,São Miguel do Iguaçu,PR,4125704,851.9242461071243,99.9998235819363
4125753,308.32477101472654,São Pedro do Iguaçu,PR,4125753,308.3247710147265,100.00000000000003
4125803,322.87923226010344,São Pedro do Ivaí,PR,4125803,322.8792322601029,100.00000000000016
4125902,250.67669742406477,São Pedro do Paraná,PR,4125902,250.67669742406272,100.00000000000082
4126009,227.18617421167255,São Sebastião da Amoreira,PR,4126009,227.186174211673,99.9999999999998
4126108,218.6832348558407,São Tomé,PR,4126108,218.68323485583974,100.00000000000044
4126207,678.6116989098349,Sapopema,PR,4126207,678.6116989098364,99.99999999999977
4126256,103.56211237919722,Sarandi,PR,4126256,103.56211237919723,99.99999999999999
4126272,152.12107714034946,Saudade do Iguaçu,PR,4126272,152.12107714034875,100.00000000000047
