"country","state","municipality","municipality - state","geocode","feature_id","class","class_level_0","class_level_1","class_level_2","2013","2023","new column","total_eventos","total_afetados","populacao_total","percentual_afetados","municipality (Right)","state (Right)"
"Brasil","Pará","Bagre","Bagre - PA",1501105,166,3,"Natural","1. Forest","1.1. Forest Formation",345492.954368525,341690.119370115,-1.1006982777291812,2,4700,23855,"19.702368476210438","Bagre","PA"
"Brasil","Pará","Bagre","Bagre - PA",1501105,166,4,"Natural","1. Forest","1.2. Savanna Formation",30.1958209594727,22.6934458374024,-24.84573985300684,2,4700,23855,"19.702368476210438","Bagre","PA"
"Brasil","Pará","Bagre","Bagre - PA",1501105,166,6,"Natural","1. Forest","1.4 Floodable Forest",60958.6839606682,60786.2097351856,-0.282936268102313,2,4700,23855,"19.702368476210438","Bagre","PA"
"Brasil","Pará","Baião","Baião - PA",1501204,167,3,"Natural","1. Forest","1.1. Forest Formation",173535.937888444,160972.244470279,-7.239822235692446,1,3708,36907,"10.04687457663858","Baião","PA"
"Brasil","Pará","Baião","Baião - PA",1501204,167,4,"Natural","1. Forest","1.2. Savanna Formation",33.9266081359863,55.7154541259766,64.22347292324413,1,3708,36907,"10.04687457663858","Baião","PA"
"Brasil","Pará","Baião","Baião - PA",1501204,167,6,"Natural","1. Forest","1.4 Floodable Forest",91342.2784388106,91233.4656716669,-0.11912639908209503,1,3708,36907,"10.04687457663858","Baião","PA"
"Brasil","Pará","Bannach","Bannach - PA",1501253,168,3,"Natural","1. Forest","1.1. Forest Formation",90108.504573228,73334.3951021136,-18.615456499428053,1,4000,3434,"116.48223645894001","Bannach","PA"
"Brasil","Pará","Bannach","Bannach - PA",1501253,168,4,"Natural","1. Forest","1.2. Savanna Formation",0,389.803855639648,,1,4000,3434,"116.48223645894001","Bannach","PA"
"Brasil","Pará","Bannach","Bannach - PA",1501253,168,6,"Natural","1. Forest","1.4 Floodable Forest",4606.13046511842,4058.88395762936,-11.88082950826689,1,4000,3434,"116.48223645894001","Bannach","PA"
"Brasil","Pará","Belém","Belém - PA",1501402,170,3,"Natural","1. Forest","1.1. Forest Formation",17843.0953502801,16741.2449745667,-6.175219904858614,3,0,1392031,"0.0","Belém","PA"
"Brasil","Pará","Belém","Belém - PA",1501402,170,4,"Natural","1. Forest","1.2. Savanna Formation",0,0,,3,0,1392031,"0.0","Belém","PA"
"Brasil","Pará","Belém","Belém - PA",1501402,170,5,"Natural","1. Forest","1.3. Mangrove",1459.97449910279,1418.68237913209,-2.828276794976597,3,0,1392031,"0.0","Belém","PA"
"Brasil","Pará","Belém","Belém - PA",1501402,170,6,"Natural","1. Forest","1.4 Floodable Forest",11917.1234851685,11999.2606149353,0.6892362059436854,3,0,1392031,"0.0","Belém","PA"
"Brasil","Pará","Belterra","Belterra - PA",1501451,171,3,"Natural","1. Forest","1.1. Forest Formation",325974.469475439,311757.496267675,-4.361376285278432,2,2080,16324,"12.74197500612595","Belterra","PA"
"Brasil","Pará","Belterra","Belterra - PA",1501451,171,6,"Natural","1. Forest","1.4 Floodable Forest",5648.16689656366,5536.92034772942,-1.9696044906520354,2,2080,16324,"12.74197500612595","Belterra","PA"
"Brasil","Pará","Bonito","Bonito - PA",1501600,174,3,"Natural","1. Forest","1.1. Forest Formation",18989.7342011646,17119.6209315067,-9.848022356959639,1,6553,13630,"48.07776962582538","Bonito","PA"
"Brasil","Pará","Bonito","Bonito - PA",1501600,174,4,"Natural","1. Forest","1.2. Savanna Formation",0.804355072021484,0,-100,1,6553,13630,"48.07776962582538","Bonito","PA"
"Brasil","Pará","Bonito","Bonito - PA",1501600,174,6,"Natural","1. Forest","1.4 Floodable Forest",130.841834576417,130.394945458985,-0.3415491068882804,1,6553,13630,"48.07776962582538","Bonito","PA"
"Brasil","Pará","Bragança","Bragança - PA",1501709,175,3,"Natural","1. Forest","1.1. Forest Formation",92035.006386316,79006.9388186591,-14.15555675953531,1,8,113165,"0.0070693235541024165","Bragança","PA"
"Brasil","Pará","Bragança","Bragança - PA",1501709,175,5,"Natural","1. Forest","1.3. Mangrove",24912.6164352248,25016.0387236154,0.4151402108225151,1,8,113165,"0.0070693235541024165","Bragança","PA"
"Brasil","Pará","Bragança","Bragança - PA",1501709,175,6,"Natural","1. Forest","1.4 Floodable Forest",11974.1753262755,10978.4620679322,-8.315505921801218,1,8,113165,"0.0070693235541024165","Bragança","PA"
"Brasil","Pará","Breves","Breves - PA",1501808,179,3,"Natural","1. Forest","1.1. Forest Formation",469772.127583332,468097.335292152,-0.35651163465054864,1,0,92865,"0.0","Breves","PA"
"Brasil","Pará","Breves","Breves - PA",1501808,179,4,"Natural","1. Forest","1.2. Savanna Formation",0.893610729980469,0,-100,1,0,92865,"0.0","Breves","PA"
"Brasil","Pará","Breves","Breves - PA",1501808,179,6,"Natural","1. Forest","1.4 Floodable Forest",380148.33989068,379124.238489831,-0.26939520534102684,1,0,92865,"0.0","Breves","PA"
"Brasil","Pará","Bujaru","Bujaru - PA",1501907,180,3,"Natural","1. Forest","1.1. Forest Formation",57962.4652307413,52823.8459372148,-8.865425707947896,1,354,25700,"1.377431906614786","Bujaru","PA"
"Brasil","Pará","Bujaru","Bujaru - PA",1501907,180,4,"Natural","1. Forest","1.2. Savanna Formation",0,0,,1,354,25700,"1.377431906614786","Bujaru","PA"
"Brasil","Pará","Bujaru","Bujaru - PA",1501907,180,6,"Natural","1. Forest","1.4 Floodable Forest",11330.5386467649,11484.0679725581,1.35500465229016,1,354,25700,"1.377431906614786","Bujaru","PA"
"Brasil","Pará","Castanhal","Castanhal - PA",1502400,187,3,"Natural","1. Forest","1.1. Forest Formation",39150.7096784222,34509.8697611674,-11.853782358925123,2,7900,173096,"4.56394139668161","Castanhal","PA"
"Brasil","Pará","Castanhal","Castanhal - PA",1502400,187,4,"Natural","1. Forest","1.2. Savanna Formation",0,0,,2,7900,173096,"4.56394139668161","Castanhal","PA"
"Brasil","Pará","Castanhal","Castanhal - PA",1502400,187,6,"Natural","1. Forest","1.4 Floodable Forest",2183.27760800172,2178.53734213258,-0.21711695534123737,2,7900,173096,"4.56394139668161","Castanhal","PA"
"Brasil","Pará","Colares","Colares - PA",1502608,189,3,"Natural","1. Forest","1.1. Forest Formation",10453.2198777652,9823.58890089106,-6.023320892861086,1,8369,11382,"73.52837814092426","Colares","PA"
"Brasil","Pará","Colares","Colares - PA",1502608,189,4,"Natural","1. Forest","1.2. Savanna Formation",0,0,,1,8369,11382,"73.52837814092426","Colares","PA"
"Brasil","Pará","Colares","Colares - PA",1502608,189,5,"Natural","1. Forest","1.3. Mangrove",2314.95260494994,2210.72720787961,-4.502269154343393,1,8369,11382,"73.52837814092426","Colares","PA"
"Brasil","Pará","Colares","Colares - PA",1502608,189,6,"Natural","1. Forest","1.4 Floodable Forest",7602.8418655091,7859.561185669,3.3766231719816235,1,8369,11382,"73.52837814092426","Colares","PA"
"Brasil","Pará","Curralinho","Curralinho - PA",1502806,194,3,"Natural","1. Forest","1.1. Forest Formation",186525.642448657,185555.525325656,-0.5200985292239524,1,8460,28582,"29.59904835210972","Curralinho","PA"
"Brasil","Pará","Curralinho","Curralinho - PA",1502806,194,4,"Natural","1. Forest","1.2. Savanna Formation",3.66365736694336,0,-100,1,8460,28582,"29.59904835210972","Curralinho","PA"
"Brasil","Pará","Curralinho","Curralinho - PA",1502806,194,6,"Natural","1. Forest","1.4 Floodable Forest",126337.960392249,125732.092524769,-0.4795612226118966,1,8460,28582,"29.59904835210972","Curralinho","PA"
"Brasil","Pará","Curuá","Curuá - PA",1502855,195,3,"Natural","1. Forest","1.1. Forest Formation",41159.2307314744,33197.0286699402,-19.344875790998493,1,2676,12262,"21.823519817321806","Curuá","PA"
"Brasil","Pará","Curuá","Curuá - PA",1502855,195,4,"Natural","1. Forest","1.2. Savanna Formation",0,0,,1,2676,12262,"21.823519817321806","Curuá","PA"
"Brasil","Pará","Curuá","Curuá - PA",1502855,195,6,"Natural","1. Forest","1.4 Floodable Forest",19164.0433218936,18456.2818685489,-3.6931739375486203,1,2676,12262,"21.823519817321806","Curuá","PA"
"Brasil","Pará","Dom Eliseu","Dom Eliseu - PA",1502939,197,3,"Natural","1. Forest","1.1. Forest Formation",296114.211672293,254271.94023701,-14.1304502742305,1,3972,51318,"7.7399742780311005","Dom Eliseu","PA"
"Brasil","Pará","Dom Eliseu","Dom Eliseu - PA",1502939,197,4,"Natural","1. Forest","1.2. Savanna Formation",13.2817579040527,2.67440497436523,-79.86407376429305,1,3972,51318,"7.7399742780311005","Dom Eliseu","PA"
"Brasil","Pará","Dom Eliseu","Dom Eliseu - PA",1502939,197,6,"Natural","1. Forest","1.4 Floodable Forest",3600.77088734749,3409.96180794073,-5.299117477238865,1,3972,51318,"7.7399742780311005","Dom Eliseu","PA"
"Brasil","Pará","Irituia","Irituia - PA",1503507,208,3,"Natural","1. Forest","1.1. Forest Formation",38757.6610070554,31242.8769131753,-19.38915790741892,2,4474,31382,"14.25658020521318","Irituia","PA"
"Brasil","Pará","Irituia","Irituia - PA",1503507,208,6,"Natural","1. Forest","1.4 Floodable Forest",13403.4232131279,12393.1220244927,-7.537635517213739,2,4474,31382,"14.25658020521318","Irituia","PA"
"Brasil","Pará","Juruti","Juruti - PA",1503903,213,3,"Natural","1. Forest","1.1. Forest Formation",598275.044914958,587308.819111519,-1.8329739635049833,3,9202,47123,"19.527619209303314","Juruti","PA"
"Brasil","Pará","Juruti","Juruti - PA",1503903,213,4,"Natural","1. Forest","1.2. Savanna Formation",4.7320029296875,8.30248088989258,75.45384086313052,3,9202,47123,"19.527619209303314","Juruti","PA"
"Brasil","Pará","Juruti","Juruti - PA",1503903,213,6,"Natural","1. Forest","1.4 Floodable Forest",47386.4549952463,48421.272255688,2.1837828141934557,3,9202,47123,"19.527619209303314","Juruti","PA"
"Brasil","Pará","Magalhães Barata","Magalhães Barata - PA",1504109,216,3,"Natural","1. Forest","1.1. Forest Formation",18338.6632292921,16383.9176317763,-10.659149868642064,1,1939,8115,"23.894023413431917","Magalhães Barata","PA"
"Brasil","Pará","Magalhães Barata","Magalhães Barata - PA",1504109,216,5,"Natural","1. Forest","1.3. Mangrove",4532.15394745474,4583.1058497923,1.1242315007012325,1,1939,8115,"23.894023413431917","Magalhães Barata","PA"
"Brasil","Pará","Magalhães Barata","Magalhães Barata - PA",1504109,216,6,"Natural","1. Forest","1.4 Floodable Forest",3242.58946746828,3299.26386837155,1.7478130201761164,1,1939,8115,"23.894023413431917","Magalhães Barata","PA"
"Brasil","Pará","Maracanã","Maracanã - PA",1504307,218,3,"Natural","1. Forest","1.1. Forest Formation",33356.4876405008,28495.316718908,-14.573389662556865,4,3640,28376,"12.827741753594587","Maracanã","PA"
"Brasil","Pará","Maracanã","Maracanã - PA",1504307,218,4,"Natural","1. Forest","1.2. Savanna Formation",0.715119512939453,0,-100,4,3640,28376,"12.827741753594587","Maracanã","PA"
"Brasil","Pará","Maracanã","Maracanã - PA",1504307,218,5,"Natural","1. Forest","1.3. Mangrove",14178.5745703001,14520.8561592282,2.4140761628117344,4,3640,28376,"12.827741753594587","Maracanã","PA"
"Brasil","Pará","Maracanã","Maracanã - PA",1504307,218,6,"Natural","1. Forest","1.4 Floodable Forest",9682.98738386224,9880.17895610967,2.0364745344610373,4,3640,28376,"12.827741753594587","Maracanã","PA"
"Brasil","Pará","Monte Alegre","Monte Alegre - PA",1504802,226,3,"Natural","1. Forest","1.1. Forest Formation",1378232.18672233,1331511.64454702,-3.38988906407848,2,8935,55459,"16.11100091959826","Monte Alegre","PA"
"Brasil","Pará","Monte Alegre","Monte Alegre - PA",1504802,226,4,"Natural","1. Forest","1.2. Savanna Formation",21.7090126159668,88.114608581543,305.88952680756853,2,8935,55459,"16.11100091959826","Monte Alegre","PA"
"Brasil","Pará","Monte Alegre","Monte Alegre - PA",1504802,226,6,"Natural","1. Forest","1.4 Floodable Forest",54336.2833130561,52056.0620297309,-4.196498443200106,2,8935,55459,"16.11100091959826","Monte Alegre","PA"
"Brasil","Pará","Muaná","Muaná - PA",1504901,227,3,"Natural","1. Forest","1.1. Forest Formation",74157.5131209072,73630.9200369112,-0.7101007866019491,1,6800,34237,"19.86155329029997","Muaná","PA"
"Brasil","Pará","Muaná","Muaná - PA",1504901,227,4,"Natural","1. Forest","1.2. Savanna Formation",6.61383990478516,11.4400828979492,72.97187507777771,1,6800,34237,"19.86155329029997","Muaná","PA"
"Brasil","Pará","Muaná","Muaná - PA",1504901,227,6,"Natural","1. Forest","1.4 Floodable Forest",130093.475724204,130008.064228679,-0.0656539423284243,1,6800,34237,"19.86155329029997","Muaná","PA"
"Brasil","Pará","Nova Ipixuna","Nova Ipixuna - PA",1504976,229,3,"Natural","1. Forest","1.1. Forest Formation",33011.0216368348,23537.3051834592,-28.698646644745185,1,9,14645,"0.06145442130419938","Nova Ipixuna","PA"
"Brasil","Pará","Nova Ipixuna","Nova Ipixuna - PA",1504976,229,4,"Natural","1. Forest","1.2. Savanna Formation",7.74840877685547,4.71984937744141,-39.086210945147606,1,9,14645,"0.06145442130419938","Nova Ipixuna","PA"
"Brasil","Pará","Nova Ipixuna","Nova Ipixuna - PA",1504976,229,6,"Natural","1. Forest","1.4 Floodable Forest",9108.71116743157,7743.78997408438,-14.98478948621732,1,9,14645,"0.06145442130419938","Nova Ipixuna","PA"
"Brasil","Pará","Óbidos","Óbidos - PA",1505106,233,3,"Natural","1. Forest","1.1. Forest Formation",2166045.33069621,2144282.37740289,-1.0047321256349122,6,7371,49254,"14.965282007552686","Óbidos","PA"
"Brasil","Pará","Óbidos","Óbidos - PA",1505106,233,4,"Natural","1. Forest","1.2. Savanna Formation",33010.1569715141,33582.2386939018,1.733047567393806,6,7371,49254,"14.965282007552686","Óbidos","PA"
"Brasil","Pará","Óbidos","Óbidos - PA",1505106,233,6,"Natural","1. Forest","1.4 Floodable Forest",81624.6985784045,80502.2859646959,-1.3750894438286552,6,7371,49254,"14.965282007552686","Óbidos","PA"
"Brasil","Pará","Oriximiná","Oriximiná - PA",1505304,235,3,"Natural","1. Forest","1.1. Forest Formation",9812656.33770496,9799876.54957333,-0.13023780403399982,17,7889,62963,"12.529580864952433","Oriximiná","PA"
"Brasil","Pará","Oriximiná","Oriximiná - PA",1505304,235,4,"Natural","1. Forest","1.2. Savanna Formation",19655.3975686341,19616.4776223694,-0.19801149342717558,17,7889,62963,"12.529580864952433","Oriximiná","PA"
"Brasil","Pará","Oriximiná","Oriximiná - PA",1505304,235,6,"Natural","1. Forest","1.4 Floodable Forest",400724.412836126,396966.448141852,-0.9377928007123454,17,7889,62963,"12.529580864952433","Oriximiná","PA"
"Brasil","Pará","Pacajá","Pacajá - PA",1505486,238,3,"Natural","1. Forest","1.1. Forest Formation",785330.07437324,536291.242803264,-31.711358025952357,1,3184,40052,"7.949665434934585","Pacajá","PA"
"Brasil","Pará","Pacajá","Pacajá - PA",1505486,238,4,"Natural","1. Forest","1.2. Savanna Formation",92.8548693847657,37.7325116394043,-59.363992551590506,1,3184,40052,"7.949665434934585","Pacajá","PA"
"Brasil","Pará","Pacajá","Pacajá - PA",1505486,238,6,"Natural","1. Forest","1.4 Floodable Forest",11575.9980335144,9134.56222734978,-21.09049948951499,1,3184,40052,"7.949665434934585","Pacajá","PA"
"Brasil","Pará","Paragominas","Paragominas - PA",1505502,240,3,"Natural","1. Forest","1.1. Forest Formation",1279047.63440493,1213551.3132825,-5.120710078393745,1,8105,97788,"8.288338037387001","Paragominas","PA"
"Brasil","Pará","Paragominas","Paragominas - PA",1505502,240,4,"Natural","1. Forest","1.2. Savanna Formation",33.911054901123,55.9611145385742,65.0232194242975,1,8105,97788,"8.288338037387001","Paragominas","PA"
"Brasil","Pará","Paragominas","Paragominas - PA",1505502,240,6,"Natural","1. Forest","1.4 Floodable Forest",61811.9235654612,58463.8330724858,-5.4165770936244035,1,8105,97788,"8.288338037387001","Paragominas","PA"
"Brasil","Pará","Placas","Placas - PA",1505650,245,3,"Natural","1. Forest","1.1. Forest Formation",576757.509005725,470666.161752476,-18.394445776031663,1,5744,23930,"24.003343083994984","Placas","PA"
"Brasil","Pará","Placas","Placas - PA",1505650,245,4,"Natural","1. Forest","1.2. Savanna Formation",0,1.96185947875977,,1,5744,23930,"24.003343083994984","Placas","PA"
"Brasil","Pará","Placas","Placas - PA",1505650,245,6,"Natural","1. Forest","1.4 Floodable Forest",8586.35371463024,7908.23683425299,-7.8976117559868415,1,5744,23930,"24.003343083994984","Placas","PA"
"Brasil","Pará","Prainha","Prainha - PA",1506005,249,3,"Natural","1. Forest","1.1. Forest Formation",939504.945140372,884507.627564833,-5.853861425638565,4,9160,29265,"31.30018793780967","Prainha","PA"
"Brasil","Pará","Prainha","Prainha - PA",1506005,249,4,"Natural","1. Forest","1.2. Savanna Formation",0,66.1330135131836,,4,9160,29265,"31.30018793780967","Prainha","PA"
"Brasil","Pará","Prainha","Prainha - PA",1506005,249,6,"Natural","1. Forest","1.4 Floodable Forest",150818.947730318,156437.017734848,3.725042568640485,4,9160,29265,"31.30018793780967","Prainha","PA"
"Brasil","Pará","Primavera","Primavera - PA",1506104,250,3,"Natural","1. Forest","1.1. Forest Formation",11780.7136121403,10839.1296475531,-7.992588527208368,5,37,13439,"0.27531810402559714","Primavera","PE"
"Brasil","Pará","Primavera","Primavera - PA",1506104,250,4,"Natural","1. Forest","1.2. Savanna Formation",0,0,,5,37,13439,"0.27531810402559714","Primavera","PE"
"Brasil","Pará","Primavera","Primavera - PA",1506104,250,5,"Natural","1. Forest","1.3. Mangrove",1834.40284972535,1844.68232490846,0.5603717408446591,5,37,13439,"0.27531810402559714","Primavera","PE"
"Brasil","Pará","Primavera","Primavera - PA",1506104,250,6,"Natural","1. Forest","1.4 Floodable Forest",3055.0222516968,3318.61958157349,8.628327657197403,5,37,13439,"0.27531810402559714","Primavera","PE"
"Brasil","Pará","Redenção","Redenção - PA",1506138,252,3,"Natural","1. Forest","1.1. Forest Formation",85227.2188271089,83309.5861289675,-2.2500237887986154,2,29,26423,"0.10975286682057299","Redenção","CE"
"Brasil","Pará","Redenção","Redenção - PA",1506138,252,4,"Natural","1. Forest","1.2. Savanna Formation",13402.1175945743,14910.2242630372,11.252749110882602,2,29,26423,"0.10975286682057299","Redenção","CE"
"Brasil","Pará","Redenção","Redenção - PA",1506138,252,6,"Natural","1. Forest","1.4 Floodable Forest",1283.09925501709,1188.86618348388,-7.344176310970962,2,29,26423,"0.10975286682057299","Redenção","CE"
"Brasil","Pará","Rio Maria","Rio Maria - PA",1506161,253,3,"Natural","1. Forest","1.1. Forest Formation",84360.1534313259,68425.7058037443,-18.888594886865835,1,7685,17722,"43.36418011511116","Rio Maria","PA"
"Brasil","Pará","Rio Maria","Rio Maria - PA",1506161,253,4,"Natural","1. Forest","1.2. Savanna Formation",1802.03783602296,1932.78172189331,7.255335224198052,1,7685,17722,"43.36418011511116","Rio Maria","PA"
"Brasil","Pará","Rio Maria","Rio Maria - PA",1506161,253,6,"Natural","1. Forest","1.4 Floodable Forest",5228.84836770019,4220.43189248047,-19.285632405195415,1,7685,17722,"43.36418011511116","Rio Maria","PA"
"Brasil","Pará","Rurópolis","Rurópolis - PA",1506195,255,3,"Natural","1. Forest","1.1. Forest Formation",571679.031281474,488102.154016625,-14.619545705131662,2,7332,40068,"18.298891883797545","Rurópolis","PA"
"Brasil","Pará","Rurópolis","Rurópolis - PA",1506195,255,4,"Natural","1. Forest","1.2. Savanna Formation",14.6232667175293,13.9993508544922,-4.266597027114298,2,7332,40068,"18.298891883797545","Rurópolis","PA"
"Brasil","Pará","Rurópolis","Rurópolis - PA",1506195,255,6,"Natural","1. Forest","1.4 Floodable Forest",9682.1283539611,9039.44523707884,-6.637828929620914,2,7332,40068,"18.298891883797545","Rurópolis","PA"
"Brasil","Pará","Salvaterra","Salvaterra - PA",1506302,257,3,"Natural","1. Forest","1.1. Forest Formation",2217.69908438111,2103.72925170897,-5.139102661619459,1,5608,20184,"27.784383670233847","Salvaterra","PA"
"Brasil","Pará","Salvaterra","Salvaterra - PA",1506302,257,4,"Natural","1. Forest","1.2. Savanna Formation",8.49188483886719,37.2754078125,338.95328916721985,1,5608,20184,"27.784383670233847","Salvaterra","PA"
"Brasil","Pará","Salvaterra","Salvaterra - PA",1506302,257,5,"Natural","1. Forest","1.3. Mangrove",3101.58420490717,3368.23568294061,8.597267087301953,1,5608,20184,"27.784383670233847","Salvaterra","PA"
"Brasil","Pará","Salvaterra","Salvaterra - PA",1506302,257,6,"Natural","1. Forest","1.4 Floodable Forest",15758.3855636474,17114.9389335148,8.608453983996926,1,5608,20184,"27.784383670233847","Salvaterra","PA"
"Brasil","Pará","Santarém","Santarém - PA",1506807,265,3,"Natural","1. Forest","1.1. Forest Formation",1161773.94132485,1131822.37628717,-2.57808890114408,2,150,294774,"0.050886441816442425","Santarém","PA"
"Brasil","Pará","Santarém","Santarém - PA",1506807,265,4,"Natural","1. Forest","1.2. Savanna Formation",169.986614685058,6.51964943237305,-96.16461011094766,2,150,294774,"0.050886441816442425","Santarém","PA"
