Ministério da Integração e do Desenvolvimento Regional
Secretaria Nacional de Proteção e Defesa Civil 
Relatório Gerencial - Danos Informados
Data Inicial: 01/01/2024 Data Final: 31/12/2024 UF: RS
UF;Município;Registro;Protocolo;COBRADE;Status;População;DH_Mortos;DH_Feridos;DH_Enfermos;DH_Desabrigados;DH_Desalojados;DH_Desaparecidos;DH_Outros Afetados;DM_Unidades Habitacionais Danificadas;DM_Unidades Habitacionais Destruídas;DM_Unidades Habitacionais Valor;DM_Instalações públicas de saúde Danificadas;DM_Instalações públicas de saúde Destruídas;DM_Instalações públicas de saúde Valor;DM_Instalações públicas de ensino Danificadas;DM_Instalações públicas de ensino Destruídas;DM_Instalações públicas de ensino Valor;DM_Instalações públicas prestadoras de outros serviços Danificadas;DM_Instalações públicas prestadoras de outros serviços Destruídas;DM_Instalações públicas prestadoras de outros serviços Valor;DM_Instalações públicas de uso comunitário Danificadas;DM_Instalações públicas de uso comunitário Destruídas;DM_Instalações públicas de uso comunitário Valor;DM_Obras de infraestrutura pública Danificadas;DM_Obras de infraestrutura pública Destruídas;DM_Obras de infraestrutura pública Valor;DA_Poluição ou contaminação da água;DA_Poluição ou contaminação do ar;DA_Poluição ou contaminação do solo;DA_Diminuição ou exaurimento hídrico;DA_Incêndios em parques, APA's ou APP's;PEPL_Assistência médica, saúde pública e atendimento de emergências médicas (R$);PEPL_Abastecimento de água potável (R$);PEPL_Esgoto de águas pluviais e sistema de esgotos sanitários (R$);PEPL_Sistema de limpeza urbana e de recolhimento e destinação do lixo (R$);PEPL_Sistema de desinfestação/desinfecção do habitat/controle de pragas e vetores (R$);PEPL_Geração e distribuição de energia elétrica (R$);PEPL_Telecomunicações (R$);PEPL_Transportes locais, regionais e de longo curso (R$);PEPL_Distribuição de combustíveis, especialmente os de uso doméstico (R$);PEPL_Segurança pública (R$);PEPL_Ensino (R$);PEPR_Agricultura (R$);PEPR_Pecuária (R$);PEPR_Indústria (R$);PEPR_Comércio (R$);PEPR_Serviços (R$)
RS;Pontão;07/05/2024;RS-F-4314779-13214-20240501;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;3857;0;0;0;0;5;0;0;8;0;253333.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;10;0;250000.0;;;;;;0.0;35780.0;0.0;0.0;0.0;0.0;0.0;250000.0;0.0;0.0;0.0;4651550.0;78660.0;0.0;0.0;0.0
RS;Lagoa Vermelha;04/05/2024;RS-F-4311304-13214-20240501;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;27529;0;0;0;7;5;0;27517;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;1;0;3000000.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.60622971E7;2700000.0;0.0;0.0;0.0
RS;Vista Alegre do Prata;03/05/2024;RS-F-4323606-13214-20240501;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;1569;0;2;0;5;17;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Soledade;03/05/2024;RS-F-4320800-13214-20240501;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;30065;0;0;0;15;25;0;30025;49;2;0.0;0;0;0.0;9;0;0.0;0;0;0.0;1;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Guaporé;02/05/2024;RS-F-4309407-13214-20240501;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;22810;0;0;0;7;76;0;25885;600;0;1.0;2;0;1.0;3;0;1.0;1;0;1.0;3;0;1.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Ijuí;06/05/2024;RS-F-4310207-13214-20240501;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;78920;0;0;0;0;0;0;84041;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Cidreira;07/05/2024;RS-F-4305454-12300-20240501;12300 - Alagamentos;Não reconhecido;12654;0;0;0;0;3200;0;0;0;0;0.0;2;0;21000.0;0;0;0.0;0;0;0.0;0;0;0.0;4;17;2638187.1;;;;;;93000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;União da Serra;04/05/2024;RS-F-4322350-13214-20240501;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;1487;0;0;0;0;0;0;1080;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;2;3;2716600.0;MAIS DE 20%;;MAIS DE 20%;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;250000.0;0.0;0.0;0.0;1500000.0;1200000.0;0.0;0.0;0.0
RS;Araricá;02/05/2024;RS-F-4300877-13214-20240501;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;4868;0;0;0;9;72;0;4800;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Júlio de Castilhos;07/05/2024;RS-F-4311205-13214-20240501;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;19579;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Alvorada;03/05/2024;RS-F-4300604-12100-20240501;12100 - Inundações;Reconhecido;195718;0;5;2000;212;9802;0;183699;2500;0;2.5E7;3;0;450000.0;1;0;200000.0;0;0;0.0;0;0;0.0;0;0;3.0E7;;;;;;5000000.0;0.0;5000000.0;2000000.0;1000000.0;0.0;0.0;0.0;0.0;500000.0;500000.0;0.0;0.0;0.0;0.0;0.0
RS;Herval;06/05/2024;RS-F-4307104-13214-20240501;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;6757;0;0;0;0;0;0;6191;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;DE 0% A 5%;;DE 0% A 5%;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Cacequi;07/05/2024;RS-F-4302907-13214-20240501;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;13685;0;0;0;16;107;0;11034;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Lavras do Sul;02/05/2024;RS-F-4311502-13214-20240501;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;7669;0;0;0;0;10;0;300;8;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;1;0;0.0;DE 0% A 5%;;DE 0% A 5%;DE 0% A 5%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Arroio dos Ratos;15/05/2024;RS-F-4301107-13214-20240501;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;13608;0;10;0;60;1800;0;0;500;100;4.3E7;0;0;0.0;0;0;0.0;1;0;100000.0;0;0;0.0;2;0;2500000.0;MAIS DE 20%;;MAIS DE 20%;MAIS DE 20%;;6000000.0;1000000.0;1000000.0;480000.0;480000.0;360000.0;180000.0;500000.0;0.0;0.0;0.0;2000000.0;1500000.0;1000000.0;2000000.0;2000000.0
RS;Bom Jesus;10/05/2024;RS-F-4302303-13214-20240501;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;11556;0;0;0;20;25;0;3000;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.9455833E7;2970000.0;0.0;0.0;0.0
RS;Nova Roma do Sul;02/05/2024;RS-F-4313359-13214-20240501;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;3347;0;0;0;0;0;0;3466;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Salvador do Sul;06/05/2024;RS-F-4316501-13214-20240501;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;6747;2;0;0;30;60;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Pareci Novo;05/05/2024;RS-F-4314035-13214-20240501;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;3511;0;0;0;503;626;0;0;12;3;1050000.0;0;0;0.0;1;0;30000.0;1;0;30000.0;1;0;30000.0;1;0;800000.0;;;;;;0.0;200000.0;180000.0;150000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.726084E7;442000.0;0.0;0.0;0.0
RS;Riozinho;06/05/2024;RS-F-4315750-13214-20240501;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;4327;0;0;0;0;13;0;4460;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Viamão;10/05/2024;RS-F-4323002-13214-20240501;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;239234;0;0;0;11;378;0;0;0;0;0.0;1;0;100000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;250000.0;1000000.0;250000.0;10960.0;0.0;0.0;0.0;0.0;0.0;250000.0;0.0;6.576564024E7;0.0;0.0;100000.0;200000.0
RS;Nova Bréscia;05/05/2024;RS-F-4313003-13214-20240501;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;3184;0;0;0;16;5;0;3013;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Espumoso;03/05/2024;RS-F-4307500-13214-20240501;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;15240;0;0;0;48;800;0;14325;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Encantado;04/05/2024;RS-F-4306809-13214-20240501;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;20514;1;12;0;726;923;2;21298;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Parobé;08/05/2024;RS-F-4314050-13214-20240501;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;51481;0;0;500;598;6000;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Monte Alegre dos Campos;22/05/2024;RS-F-4312377-13214-20240501;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;3098;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4624620.0;0.0;0.0;0.0;0.0
RS;São João do Polêsine;04/05/2024;RS-F-4318432-13214-20240501;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;2635;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Nova Hartz;09/05/2024;RS-F-4313060-13214-20240501;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;18346;0;0;0;0;32;0;200;6;0;400000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;8;0;200000.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Charqueadas;03/05/2024;RS-F-4305355-13214-20240501;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;35363;0;0;0;615;6300;0;0;1683;0;3366000.0;0;0;0.0;0;0;100000.0;0;0;0.0;0;0;150000.0;0;0;0.0;DE 10% A 20%;;DE 10% A 20%;;;0.0;50000.0;50000.0;0.0;30000.0;0.0;0.0;0.0;15000.0;0.0;0.0;1500000.0;500000.0;550000.0;150000.0;100000.0
RS;Colinas;03/05/2024;RS-F-4305587-13214-20240501;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;2420;0;80;200;200;1150;0;1030;250;50;5000000.0;0;0;10000.0;2;0;700000.0;0;0;0.0;2;3;800000.0;0;0;0.0;MAIS DE 20%;;MAIS DE 20%;MAIS DE 20%;;300000.0;150000.0;0.0;600000.0;150000.0;150000.0;30000.0;50000.0;30000.0;0.0;500000.0;7000000.0;7000000.0;2500000.0;1500000.0;50000.0
RS;Estância Velha;09/05/2024;RS-F-4307609-13214-20240501;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;42589;0;0;0;0;0;0;12;7;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;São José do Sul;02/05/2024;RS-F-4318614-12200-20240501;12200 - Enxurradas;Reconhecido;2082;0;0;0;0;13;0;1632;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Campos Borges;02/05/2024;RS-F-4304101-13214-20240430;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;3494;0;0;0;0;30;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Sapucaia do Sul;05/05/2024;RS-F-4320008-13214-20240430;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;130988;0;0;0;550;5000;0;56000;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Canela;07/05/2024;RS-F-4304408-13214-20240430;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;39238;2;7;5;235;402;0;45000;68;6;0.0;0;0;0.0;1;0;0.0;0;0;0.0;1;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Canela;03/05/2024;RS-F-4304408-11321-20240430;11321 - Deslizamentos;Reconhecido;39238;2;7;5;235;402;0;45000;68;6;2300000.0;0;0;0.0;1;0;20000.0;0;0;0.0;1;0;30000.0;0;0;1.5E7;;;;;;600000.0;750000.0;2400000.0;580000.0;100000.0;1500000.0;600000.0;500000.0;1300000.0;10000.0;350000.0;1998825.0;490628.0;389000.0;500000.0;900000.0
RS;Picada Café;06/05/2024;RS-F-4314423-13214-20240430;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;5182;0;0;0;13;16;0;5322;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Arroio do Meio;01/05/2024;RS-F-4301008-13214-20240430;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;18783;2;0;0;1000;12000;0;21966;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Capela de Santana;03/05/2024;RS-F-4304689-12300-20240430;12300 - Alagamentos;Reconhecido;11613;0;0;0;50;100;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Brochier;06/05/2024;RS-F-4302659-13214-20240430;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;4677;0;0;0;3;100;0;4863;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Tunas;06/05/2024;RS-F-4322152-13214-20240430;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;4395;0;0;0;0;120;0;3561;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Muçum;02/05/2024;RS-F-4312609-13214-20240430;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;4791;0;0;0;306;3520;0;965;200;0;5.0E7;0;0;0.0;2;0;1.5E7;0;0;0.0;2;0;2000000.0;0;0;0.0;MAIS DE 20%;;MAIS DE 20%;MAIS DE 20%;;0.0;100000.0;1000000.0;1000000.0;0.0;0.0;0.0;50000.0;50000.0;0.0;0.0;1500000.0;500000.0;8.0E7;3.0E7;0.0
RS;São Francisco de Paula;03/05/2024;RS-F-4318200-13214-20240430;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;20540;0;0;0;4;40;0;20496;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Coronel Pilar;30/04/2024;RS-F-4305934-11321-20240430;11321 - Deslizamentos;Registro;1725;0;0;0;0;10;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Toropi;04/05/2024;RS-F-4321493-13214-20240430;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;2952;0;0;0;0;11;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Maratá;03/05/2024;RS-F-4311791-13214-20240430;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;2527;0;0;0;0;19;0;1909;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Cruzeiro do Sul;01/05/2024;RS-F-4306205-13214-20240430;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;12331;3;0;0;800;2987;0;12331;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;MAIS DE 20%;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;São Marcos;03/05/2024;RS-F-4319000-13214-20240430;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;20105;0;0;0;0;15;0;350;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Rolante;05/05/2024;RS-F-4316006-13214-20240430;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;19493;0;4;0;200;7000;0;14049;1981;11;2.0115E7;3;0;1500000.0;8;0;900000.0;6;0;720000.0;6;0;1200000.0;82;0;3.8E7;MAIS DE 20%;;DE 5% A 10%;;;30000.0;20000.0;200000.0;724000.0;0.0;303000.0;160000.0;1.2326E7;0.0;200000.0;1.115000005E7;5.0E7;1.2E7;5.0E7;7.0E7;8000000.0
RS;Vespasiano Correa;03/05/2024;RS-F-4322855-13214-20240430;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;1974;0;12;0;0;126;0;1680;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Sinimbu;01/05/2024;RS-F-4320677-13214-20240430;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;10067;0;0;0;800;1200;0;6578;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Piratini;06/05/2024;RS-F-4314605-13214-20240430;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;19831;0;0;0;0;0;0;19831;10;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;80;2;950856.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6000.0;0.0;0.0;7.778175E7;500000.0;0.0;0.0;0.0
RS;Santa Clara do Sul;30/04/2024;RS-F-4316758-13214-20240430;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;5692;0;1;0;0;60;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Paraíso do Sul;03/05/2024;RS-F-4314027-13214-20240430;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;7336;0;0;0;0;0;0;6519;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;1956900.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1956900.0;0.0;0.0;0.0;2.1975E7;64120.5;0.0;0.0;0.0
RS;Fontoura Xavier;02/05/2024;RS-F-4308300-13214-20240430;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;10712;1;91;62;23;400;0;6731;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;MAIS DE 20%;;MAIS DE 20%;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Harmonia;07/05/2024;RS-F-4309555-13214-20240430;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;4254;0;0;0;28;179;0;16;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Garibaldi;02/05/2024;RS-F-4308607-13214-20240430;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;30692;0;0;0;17;0;0;31500;0;0;0.0;0;0;0.0;5;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Progresso;03/05/2024;RS-F-4315156-13214-20240430;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;6161;0;0;0;0;0;0;5340;0;0;450.0;0;0;2.0;0;0;8.0;0;0;5.0;0;0;10.0;0;0;25.0;MAIS DE 20%;;MAIS DE 20%;;;75000.0;250000.0;350000.0;50000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Dilermando de Aguiar;01/05/2024;RS-F-4306379-13214-20240430;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;3064;0;0;0;0;64;0;3000;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;16;0;93000.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.176E7;0.0;0.0;0.0;0.0
RS;Lagoa Bonita do Sul;01/05/2024;RS-F-4311239-13214-20240430;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;2662;0;1;0;0;15;0;2235;10;2;300000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;15;10;8000000.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8000000.0;0.0;0.0;0.0;1162499.99;0.0;0.0;0.0;0.0
RS;Ibarama;05/05/2024;RS-F-4309753-13214-20240430;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;4371;0;10;0;27;150;0;3549;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Poço das Antas;07/05/2024;RS-F-4314753-13214-20240430;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;2017;0;0;0;0;61;1;1955;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
